season,week,game_id,team,distance_bucket,fg_make_rate_roll6
2016,5,2016_05_WAS_BAL,BAL,31-40,
2016,6,2016_06_BAL_NYG,BAL,31-40,
2016,6,2016_06_BAL_NYG,BAL,0-30,
2016,7,2016_07_BAL_NYJ,BAL,41-50,
2016,9,2016_09_PIT_BAL,BAL,41-50,
2016,10,2016_10_CLE_BAL,BAL,0-30,
2016,10,2016_10_CLE_BAL,BAL,31-40,
2016,11,2016_11_BAL_DAL,BAL,41-50,1.0
2016,12,2016_12_CIN_BAL,BAL,51-55,
2016,12,2016_12_CIN_BAL,BAL,56+,
2016,12,2016_12_CIN_BAL,BAL,31-40,
2016,13,2016_13_MIA_BAL,BAL,51-55,
2016,14,2016_14_BAL_NE,BAL,31-40,1.0
2016,14,2016_14_BAL_NE,BAL,41-50,1.0
2016,15,2016_15_PHI_BAL,BAL,41-50,1.0
2016,15,2016_15_PHI_BAL,BAL,51-55,
2016,16,2016_16_BAL_PIT,BAL,0-30,
2016,16,2016_16_BAL_PIT,BAL,41-50,1.0
2016,16,2016_16_BAL_PIT,BAL,31-40,0.9444444444444445
2016,17,2016_17_BAL_CIN,BAL,0-30,
2017,1,2017_01_BAL_CIN,BAL,0-30,
2017,2,2017_02_CLE_BAL,BAL,56+,
2017,2,2017_02_CLE_BAL,BAL,0-30,
2017,4,2017_04_PIT_BAL,BAL,41-50,
2017,4,2017_04_PIT_BAL,BAL,56+,
2017,5,2017_05_BAL_OAK,BAL,0-30,
2017,5,2017_05_BAL_OAK,BAL,41-50,
2017,6,2017_06_CHI_BAL,BAL,0-30,
2017,6,2017_06_CHI_BAL,BAL,41-50,
2017,6,2017_06_CHI_BAL,BAL,31-40,
2017,7,2017_07_BAL_MIN,BAL,56+,
2017,7,2017_07_BAL_MIN,BAL,41-50,
2017,8,2017_08_MIA_BAL,BAL,41-50,
2017,8,2017_08_MIA_BAL,BAL,51-55,
2017,9,2017_09_BAL_TEN,BAL,0-30,
2017,9,2017_09_BAL_TEN,BAL,41-50,
2017,11,2017_11_BAL_GB,BAL,0-30,
2017,11,2017_11_BAL_GB,BAL,31-40,
2017,12,2017_12_HOU_BAL,BAL,31-40,
2017,12,2017_12_HOU_BAL,BAL,51-55,
2017,12,2017_12_HOU_BAL,BAL,41-50,0.9166666666666666
2017,13,2017_13_DET_BAL,BAL,41-50,0.9166666666666666
2017,13,2017_13_DET_BAL,BAL,51-55,
2017,13,2017_13_DET_BAL,BAL,31-40,
2017,14,2017_14_BAL_PIT,BAL,41-50,0.9166666666666666
2017,15,2017_15_BAL_CLE,BAL,41-50,0.9166666666666666
2017,15,2017_15_BAL_CLE,BAL,31-40,
2017,16,2017_16_IND_BAL,BAL,31-40,
2017,16,2017_16_IND_BAL,BAL,0-30,1.0
2017,17,2017_17_CIN_BAL,BAL,31-40,1.0
2017,17,2017_17_CIN_BAL,BAL,41-50,0.9166666666666666
2018,1,2018_01_BUF_BAL,BAL,31-40,
2018,1,2018_01_BUF_BAL,BAL,41-50,
2018,2,2018_02_BAL_CIN,BAL,51-55,
2018,3,2018_03_DEN_BAL,BAL,51-55,
2018,3,2018_03_DEN_BAL,BAL,41-50,
2018,4,2018_04_BAL_PIT,BAL,0-30,
2018,4,2018_04_BAL_PIT,BAL,41-50,
2018,4,2018_04_BAL_PIT,BAL,31-40,
2018,5,2018_05_BAL_CLE,BAL,31-40,
2018,5,2018_05_BAL_CLE,BAL,0-30,
2018,5,2018_05_BAL_CLE,BAL,41-50,
2018,7,2018_07_NO_BAL,BAL,31-40,
2018,9,2018_09_PIT_BAL,BAL,0-30,
2018,9,2018_09_PIT_BAL,BAL,31-40,
2018,11,2018_11_CIN_BAL,BAL,0-30,
2018,11,2018_11_CIN_BAL,BAL,56+,
2018,12,2018_12_OAK_BAL,BAL,41-50,
2018,12,2018_12_OAK_BAL,BAL,0-30,
2018,13,2018_13_BAL_ATL,BAL,41-50,
2018,13,2018_13_BAL_ATL,BAL,0-30,
2018,14,2018_14_BAL_KC,BAL,0-30,1.0
2018,15,2018_15_TB_BAL,BAL,31-40,
2018,15,2018_15_TB_BAL,BAL,0-30,1.0
2018,16,2018_16_BAL_LAC,BAL,31-40,1.0
2018,16,2018_16_BAL_LAC,BAL,56+,
2018,16,2018_16_BAL_LAC,BAL,0-30,1.0
2018,16,2018_16_BAL_LAC,BAL,51-55,
2018,17,2018_17_CLE_BAL,BAL,0-30,1.0
2018,17,2018_17_CLE_BAL,BAL,41-50,0.75
2018,17,2018_17_CLE_BAL,BAL,31-40,1.0
2019,1,2019_01_BAL_MIA,BAL,31-40,
2019,2,2019_02_ARI_BAL,BAL,31-40,
2019,2,2019_02_ARI_BAL,BAL,51-55,
2019,2,2019_02_ARI_BAL,BAL,0-30,
2019,3,2019_03_BAL_KC,BAL,31-40,
2019,4,2019_04_CLE_BAL,BAL,41-50,
2019,5,2019_05_BAL_PIT,BAL,41-50,
2019,5,2019_05_BAL_PIT,BAL,0-30,
2019,6,2019_06_CIN_BAL,BAL,41-50,
2019,6,2019_06_CIN_BAL,BAL,31-40,
2019,6,2019_06_CIN_BAL,BAL,0-30,
2019,7,2019_07_BAL_SEA,BAL,0-30,
2019,9,2019_09_NE_BAL,BAL,31-40,
2019,11,2019_11_HOU_BAL,BAL,41-50,
2019,11,2019_11_HOU_BAL,BAL,31-40,
2019,12,2019_12_BAL_LA,BAL,31-40,1.0
2019,13,2019_13_SF_BAL,BAL,0-30,
2019,13,2019_13_SF_BAL,BAL,41-50,
2019,14,2019_14_BAL_BUF,BAL,31-40,1.0
2019,16,2019_16_BAL_CLE,BAL,31-40,1.0
2019,17,2019_17_PIT_BAL,BAL,0-30,
2019,17,2019_17_PIT_BAL,BAL,41-50,
2020,1,2020_01_CLE_BAL,BAL,41-50,
2020,2,2020_02_BAL_HOU,BAL,31-40,
2020,2,2020_02_BAL_HOU,BAL,41-50,
2020,2,2020_02_BAL_HOU,BAL,0-30,
2020,3,2020_03_KC_BAL,BAL,41-50,
2020,3,2020_03_KC_BAL,BAL,0-30,
2020,4,2020_04_BAL_WAS,BAL,41-50,
2020,5,2020_05_CIN_BAL,BAL,41-50,
2020,5,2020_05_CIN_BAL,BAL,31-40,
2020,5,2020_05_CIN_BAL,BAL,56+,
2020,6,2020_06_BAL_PHI,BAL,51-55,
2020,6,2020_06_BAL_PHI,BAL,41-50,
2020,8,2020_08_PIT_BAL,BAL,51-55,
2020,9,2020_09_BAL_IND,BAL,41-50,1.0
2020,10,2020_10_BAL_NE,BAL,0-30,
2020,11,2020_11_TEN_BAL,BAL,0-30,
2020,13,2020_13_DAL_BAL,BAL,0-30,
2020,13,2020_13_DAL_BAL,BAL,31-40,
2020,14,2020_14_BAL_CLE,BAL,51-55,
2020,15,2020_15_JAX_BAL,BAL,56+,
2020,15,2020_15_JAX_BAL,BAL,41-50,1.0
2020,16,2020_16_NYG_BAL,BAL,0-30,
2020,17,2020_17_BAL_CIN,BAL,31-40,
2021,1,2021_01_BAL_LV,BAL,31-40,
2021,1,2021_01_BAL_LV,BAL,41-50,
2021,2,2021_02_KC_BAL,BAL,41-50,
2021,3,2021_03_BAL_DET,BAL,56+,
2021,3,2021_03_BAL_DET,BAL,41-50,
2021,3,2021_03_BAL_DET,BAL,31-40,
2021,4,2021_04_BAL_DEN,BAL,31-40,
2021,4,2021_04_BAL_DEN,BAL,0-30,
2021,4,2021_04_BAL_DEN,BAL,41-50,
2021,5,2021_05_IND_BAL,BAL,0-30,
2021,6,2021_06_LAC_BAL,BAL,31-40,
2021,6,2021_06_LAC_BAL,BAL,51-55,
2021,7,2021_07_CIN_BAL,BAL,41-50,
2021,9,2021_09_MIN_BAL,BAL,31-40,
2021,10,2021_10_BAL_MIA,BAL,41-50,
2021,11,2021_11_BAL_CHI,BAL,31-40,
2021,11,2021_11_BAL_CHI,BAL,41-50,0.8333333333333334
2021,11,2021_11_BAL_CHI,BAL,0-30,
2021,12,2021_12_CLE_BAL,BAL,41-50,0.8333333333333334
2021,12,2021_12_CLE_BAL,BAL,51-55,
2021,12,2021_12_CLE_BAL,BAL,0-30,
2021,13,2021_13_BAL_PIT,BAL,31-40,1.0
2021,13,2021_13_BAL_PIT,BAL,0-30,
2021,14,2021_14_BAL_CLE,BAL,41-50,0.8333333333333334
2021,14,2021_14_BAL_CLE,BAL,51-55,
2021,15,2021_15_GB_BAL,BAL,31-40,1.0
2021,17,2021_17_LA_BAL,BAL,0-30,
2021,17,2021_17_LA_BAL,BAL,31-40,1.0
2021,17,2021_17_LA_BAL,BAL,41-50,0.9166666666666666
2021,18,2021_18_PIT_BAL,BAL,0-30,1.0
2021,18,2021_18_PIT_BAL,BAL,41-50,0.9166666666666666
2022,1,2022_01_BAL_NYJ,BAL,0-30,
2022,2,2022_02_MIA_BAL,BAL,51-55,
2022,3,2022_03_BAL_NE,BAL,56+,
2022,4,2022_04_BUF_BAL,BAL,51-55,
2022,4,2022_04_BUF_BAL,BAL,41-50,
2022,5,2022_05_CIN_BAL,BAL,56+,
2022,5,2022_05_CIN_BAL,BAL,31-40,
2022,5,2022_05_CIN_BAL,BAL,0-30,
2022,5,2022_05_CIN_BAL,BAL,41-50,
2022,6,2022_06_BAL_NYG,BAL,31-40,
2022,6,2022_06_BAL_NYG,BAL,56+,
2022,6,2022_06_BAL_NYG,BAL,0-30,
2022,7,2022_07_CLE_BAL,BAL,51-55,
2022,7,2022_07_CLE_BAL,BAL,31-40,
2022,8,2022_08_BAL_TB,BAL,56+,
2022,8,2022_08_BAL_TB,BAL,0-30,
2022,9,2022_09_BAL_NO,BAL,41-50,
2022,9,2022_09_BAL_NO,BAL,31-40,
2022,11,2022_11_CAR_BAL,BAL,31-40,
2022,12,2022_12_BAL_JAX,BAL,56+,
2022,12,2022_12_BAL_JAX,BAL,0-30,
2022,12,2022_12_BAL_JAX,BAL,51-55,
2022,13,2022_13_DEN_BAL,BAL,0-30,
2022,14,2022_14_BAL_PIT,BAL,0-30,1.0
2022,14,2022_14_BAL_PIT,BAL,41-50,
2022,14,2022_14_BAL_PIT,BAL,31-40,
2022,15,2022_15_BAL_CLE,BAL,41-50,
2022,15,2022_15_BAL_CLE,BAL,51-55,
2022,16,2022_16_ATL_BAL,BAL,0-30,1.0
2022,16,2022_16_ATL_BAL,BAL,51-55,
2022,17,2022_17_PIT_BAL,BAL,51-55,0.8333333333333334
2022,17,2022_17_PIT_BAL,BAL,0-30,1.0
2022,18,2022_18_BAL_CIN,BAL,51-55,0.8333333333333334
2022,18,2022_18_BAL_CIN,BAL,0-30,1.0
2023,1,2023_01_HOU_BAL,BAL,31-40,
2023,2,2023_02_BAL_CIN,BAL,56+,
2023,2,2023_02_BAL_CIN,BAL,31-40,
2023,2,2023_02_BAL_CIN,BAL,41-50,
2023,3,2023_03_IND_BAL,BAL,41-50,
2023,3,2023_03_IND_BAL,BAL,56+,
2023,5,2023_05_BAL_PIT,BAL,0-30,
2023,6,2023_06_BAL_TEN,BAL,31-40,
2023,6,2023_06_BAL_TEN,BAL,41-50,
2023,6,2023_06_BAL_TEN,BAL,0-30,
2023,7,2023_07_DET_BAL,BAL,31-40,
2023,8,2023_08_BAL_ARI,BAL,41-50,
2023,8,2023_08_BAL_ARI,BAL,51-55,
2023,9,2023_09_SEA_BAL,BAL,31-40,
2023,9,2023_09_SEA_BAL,BAL,41-50,
2023,10,2023_10_CLE_BAL,BAL,31-40,
2023,10,2023_10_CLE_BAL,BAL,51-55,
2023,11,2023_11_CIN_BAL,BAL,41-50,
2023,11,2023_11_CIN_BAL,BAL,0-30,
2023,12,2023_12_BAL_LAC,BAL,41-50,1.0
2023,14,2023_14_LA_BAL,BAL,31-40,1.0
2023,14,2023_14_LA_BAL,BAL,41-50,0.9444444444444445
2023,15,2023_15_BAL_JAX,BAL,31-40,1.0
2023,15,2023_15_BAL_JAX,BAL,41-50,0.9444444444444445
2023,15,2023_15_BAL_JAX,BAL,0-30,
2023,16,2023_16_BAL_SF,BAL,0-30,
2023,16,2023_16_BAL_SF,BAL,41-50,0.9444444444444445
2023,18,2023_18_PIT_BAL,BAL,31-40,1.0
2024,1,2024_01_BAL_KC,BAL,31-40,
2024,1,2024_01_BAL_KC,BAL,51-55,
2024,1,2024_01_BAL_KC,BAL,0-30,
2024,2,2024_02_LV_BAL,BAL,31-40,
2024,2,2024_02_LV_BAL,BAL,41-50,
2024,2,2024_02_LV_BAL,BAL,56+,
2024,3,2024_03_BAL_DAL,BAL,41-50,
2024,5,2024_05_BAL_CIN,BAL,0-30,
2024,5,2024_05_BAL_CIN,BAL,56+,
2024,6,2024_06_WAS_BAL,BAL,41-50,
2024,6,2024_06_WAS_BAL,BAL,31-40,
2024,7,2024_07_BAL_TB,BAL,51-55,
2024,7,2024_07_BAL_TB,BAL,0-30,
2024,8,2024_08_BAL_CLE,BAL,41-50,
2024,9,2024_09_DEN_BAL,BAL,31-40,
2024,11,2024_11_BAL_PIT,BAL,51-55,
2024,11,2024_11_BAL_PIT,BAL,41-50,
2024,12,2024_12_BAL_LAC,BAL,41-50,
2024,13,2024_13_PHI_BAL,BAL,41-50,0.5833333333333334
2024,13,2024_13_PHI_BAL,BAL,31-40,
2024,13,2024_13_PHI_BAL,BAL,51-55,
2024,16,2024_16_PIT_BAL,BAL,51-55,
2024,16,2024_16_PIT_BAL,BAL,0-30,
2024,17,2024_17_BAL_HOU,BAL,51-55,
2016,1,2016_01_BUF_BAL,BUF,41-50,
2016,2,2016_02_NYJ_BUF,BUF,31-40,
2016,3,2016_03_ARI_BUF,BUF,0-30,
2016,3,2016_03_ARI_BUF,BUF,41-50,
2016,4,2016_04_BUF_NE,BUF,31-40,
2016,4,2016_04_BUF_NE,BUF,41-50,
2016,5,2016_05_BUF_LA,BUF,0-30,
2016,6,2016_06_SF_BUF,BUF,31-40,
2016,7,2016_07_BUF_MIA,BUF,0-30,
2016,8,2016_08_NE_BUF,BUF,0-30,
2016,8,2016_08_NE_BUF,BUF,41-50,
2016,9,2016_09_BUF_SEA,BUF,31-40,
2016,9,2016_09_BUF_SEA,BUF,51-55,
2016,11,2016_11_BUF_CIN,BUF,0-30,
2016,11,2016_11_BUF_CIN,BUF,51-55,
2016,13,2016_13_BUF_OAK,BUF,0-30,
2016,15,2016_15_CLE_BUF,BUF,31-40,
2016,15,2016_15_CLE_BUF,BUF,0-30,1.0
2016,16,2016_16_MIA_BUF,BUF,41-50,
2016,16,2016_16_MIA_BUF,BUF,0-30,1.0
2016,17,2016_17_BUF_NYJ,BUF,31-40,
2017,1,2017_01_NYJ_BUF,BUF,41-50,
2017,2,2017_02_BUF_CAR,BUF,41-50,
2017,3,2017_03_DEN_BUF,BUF,51-55,
2017,3,2017_03_DEN_BUF,BUF,41-50,
2017,3,2017_03_DEN_BUF,BUF,0-30,
2017,4,2017_04_BUF_ATL,BUF,56+,
2017,4,2017_04_BUF_ATL,BUF,51-55,
2017,4,2017_04_BUF_ATL,BUF,0-30,
2017,5,2017_05_BUF_CIN,BUF,31-40,
2017,5,2017_05_BUF_CIN,BUF,0-30,
2017,7,2017_07_TB_BUF,BUF,0-30,
2017,7,2017_07_TB_BUF,BUF,41-50,
2017,7,2017_07_TB_BUF,BUF,51-55,
2017,8,2017_08_OAK_BUF,BUF,41-50,
2017,8,2017_08_OAK_BUF,BUF,31-40,
2017,10,2017_10_NO_BUF,BUF,31-40,
2017,11,2017_11_BUF_LAC,BUF,41-50,
2017,12,2017_12_BUF_KC,BUF,56+,
2017,12,2017_12_BUF_KC,BUF,41-50,0.6666666666666666
2017,12,2017_12_BUF_KC,BUF,31-40,
2017,12,2017_12_BUF_KC,BUF,51-55,
2017,13,2017_13_NE_BUF,BUF,41-50,0.8333333333333334
2017,15,2017_15_MIA_BUF,BUF,31-40,
2017,16,2017_16_BUF_NE,BUF,0-30,
2017,16,2017_16_BUF_NE,BUF,41-50,0.8333333333333334
2017,17,2017_17_BUF_MIA,BUF,0-30,
2017,17,2017_17_BUF_MIA,BUF,31-40,
2017,17,2017_17_BUF_MIA,BUF,41-50,0.75
2018,1,2018_01_BUF_BAL,BUF,51-55,
2018,1,2018_01_BUF_BAL,BUF,31-40,
2018,2,2018_02_LAC_BUF,BUF,41-50,
2018,3,2018_03_BUF_MIN,BUF,0-30,
2018,3,2018_03_BUF_MIN,BUF,41-50,
2018,5,2018_05_TEN_BUF,BUF,31-40,
2018,5,2018_05_TEN_BUF,BUF,41-50,
2018,6,2018_06_BUF_HOU,BUF,0-30,
2018,6,2018_06_BUF_HOU,BUF,51-55,
2018,7,2018_07_BUF_IND,BUF,31-40,
2018,8,2018_08_NE_BUF,BUF,51-55,
2018,8,2018_08_NE_BUF,BUF,41-50,
2018,9,2018_09_CHI_BUF,BUF,41-50,
2018,10,2018_10_BUF_NYJ,BUF,51-55,
2018,10,2018_10_BUF_NYJ,BUF,31-40,
2018,12,2018_12_JAX_BUF,BUF,0-30,
2018,13,2018_13_BUF_MIA,BUF,51-55,
2018,13,2018_13_BUF_MIA,BUF,31-40,
2018,14,2018_14_NYJ_BUF,BUF,0-30,
2018,14,2018_14_NYJ_BUF,BUF,51-55,
2018,14,2018_14_NYJ_BUF,BUF,31-40,
2018,16,2018_16_BUF_NE,BUF,41-50,
2018,16,2018_16_BUF_NE,BUF,31-40,1.0
2018,17,2018_17_MIA_BUF,BUF,41-50,0.9166666666666666
2019,1,2019_01_BUF_NYJ,BUF,41-50,
2019,3,2019_03_CIN_BUF,BUF,56+,
2019,3,2019_03_CIN_BUF,BUF,41-50,
2019,3,2019_03_CIN_BUF,BUF,31-40,
2019,4,2019_04_NE_BUF,BUF,41-50,
2019,7,2019_07_MIA_BUF,BUF,31-40,
2019,7,2019_07_MIA_BUF,BUF,41-50,
2019,8,2019_08_PHI_BUF,BUF,51-55,
2019,9,2019_09_WAS_BUF,BUF,41-50,
2019,10,2019_10_BUF_CLE,BUF,31-40,
2019,10,2019_10_BUF_CLE,BUF,51-55,
2019,11,2019_11_BUF_MIA,BUF,51-55,
2019,11,2019_11_BUF_MIA,BUF,31-40,
2019,11,2019_11_BUF_MIA,BUF,0-30,
2019,12,2019_12_DEN_BUF,BUF,0-30,
2019,12,2019_12_DEN_BUF,BUF,31-40,
2019,13,2019_13_BUF_DAL,BUF,41-50,
2019,13,2019_13_BUF_DAL,BUF,0-30,
2019,14,2019_14_BAL_BUF,BUF,41-50,0.8333333333333334
2019,14,2019_14_BAL_BUF,BUF,31-40,
2019,15,2019_15_BUF_PIT,BUF,31-40,0.8333333333333334
2019,16,2019_16_BUF_NE,BUF,31-40,0.8333333333333334
2019,17,2019_17_NYJ_BUF,BUF,0-30,
2020,1,2020_01_NYJ_BUF,BUF,31-40,
2020,1,2020_01_NYJ_BUF,BUF,0-30,
2020,2,2020_02_BUF_MIA,BUF,31-40,
2020,4,2020_04_BUF_LV,BUF,31-40,
2020,5,2020_05_BUF_TEN,BUF,41-50,
2020,6,2020_06_KC_BUF,BUF,41-50,
2020,6,2020_06_KC_BUF,BUF,51-55,
2020,7,2020_07_BUF_NYJ,BUF,41-50,
2020,7,2020_07_BUF_NYJ,BUF,0-30,
2020,7,2020_07_BUF_NYJ,BUF,51-55,
2020,7,2020_07_BUF_NYJ,BUF,31-40,
2020,8,2020_08_NE_BUF,BUF,0-30,
2020,9,2020_09_SEA_BUF,BUF,41-50,
2020,9,2020_09_SEA_BUF,BUF,31-40,
2020,9,2020_09_SEA_BUF,BUF,0-30,
2020,9,2020_09_SEA_BUF,BUF,56+,
2020,10,2020_10_BUF_ARI,BUF,51-55,
2020,10,2020_10_BUF_ARI,BUF,56+,
2020,12,2020_12_LAC_BUF,BUF,41-50,
2020,13,2020_13_BUF_SF,BUF,0-30,
2020,13,2020_13_BUF_SF,BUF,31-40,
2020,14,2020_14_PIT_BUF,BUF,31-40,0.7777777777777777
2020,14,2020_14_PIT_BUF,BUF,0-30,
2020,15,2020_15_BUF_DEN,BUF,0-30,1.0
2020,16,2020_16_BUF_NE,BUF,0-30,1.0
2021,1,2021_01_PIT_BUF,BUF,41-50,
2021,1,2021_01_PIT_BUF,BUF,0-30,
2021,1,2021_01_PIT_BUF,BUF,31-40,
2021,2,2021_02_BUF_MIA,BUF,51-55,
2021,3,2021_03_WAS_BUF,BUF,0-30,
2021,3,2021_03_WAS_BUF,BUF,41-50,
2021,4,2021_04_HOU_BUF,BUF,31-40,
2021,4,2021_04_HOU_BUF,BUF,0-30,
2021,5,2021_05_BUF_KC,BUF,0-30,
2021,6,2021_06_BUF_TEN,BUF,51-55,
2021,6,2021_06_BUF_TEN,BUF,0-30,
2021,8,2021_08_MIA_BUF,BUF,31-40,
2021,8,2021_08_MIA_BUF,BUF,56+,
2021,9,2021_09_BUF_JAX,BUF,41-50,
2021,9,2021_09_BUF_JAX,BUF,0-30,
2021,10,2021_10_BUF_NYJ,BUF,0-30,1.0
2021,11,2021_11_IND_BUF,BUF,41-50,
2021,11,2021_11_IND_BUF,BUF,56+,
2021,12,2021_12_BUF_NO,BUF,31-40,
2021,13,2021_13_NE_BUF,BUF,31-40,
2021,14,2021_14_BUF_TB,BUF,0-30,1.0
2021,15,2021_15_CAR_BUF,BUF,0-30,1.0
2021,16,2021_16_BUF_NE,BUF,31-40,
2021,16,2021_16_BUF_NE,BUF,0-30,1.0
2021,18,2021_18_NYJ_BUF,BUF,41-50,
2021,18,2021_18_NYJ_BUF,BUF,0-30,1.0
2022,1,2022_01_BUF_LA,BUF,41-50,
2022,2,2022_02_TEN_BUF,BUF,31-40,
2022,2,2022_02_TEN_BUF,BUF,41-50,
2022,3,2022_03_BUF_MIA,BUF,31-40,
2022,3,2022_03_BUF_MIA,BUF,0-30,
2022,4,2022_04_BUF_BAL,BUF,31-40,
2022,4,2022_04_BUF_BAL,BUF,0-30,
2022,5,2022_05_PIT_BUF,BUF,41-50,
2022,5,2022_05_PIT_BUF,BUF,31-40,
2022,6,2022_06_BUF_KC,BUF,31-40,
2022,8,2022_08_GB_BUF,BUF,41-50,
2022,8,2022_08_GB_BUF,BUF,31-40,
2022,9,2022_09_BUF_NYJ,BUF,51-55,
2022,10,2022_10_MIN_BUF,BUF,31-40,0.8333333333333334
2022,10,2022_10_MIN_BUF,BUF,41-50,
2022,10,2022_10_MIN_BUF,BUF,0-30,
2022,11,2022_11_CLE_BUF,BUF,31-40,0.8333333333333334
2022,11,2022_11_CLE_BUF,BUF,41-50,
2022,11,2022_11_CLE_BUF,BUF,56+,
2022,11,2022_11_CLE_BUF,BUF,0-30,
2022,12,2022_12_BUF_DET,BUF,41-50,0.8333333333333334
2022,13,2022_13_BUF_NE,BUF,41-50,0.8333333333333334
2022,14,2022_14_NYJ_BUF,BUF,31-40,1.0
2022,14,2022_14_NYJ_BUF,BUF,41-50,0.8333333333333334
2022,15,2022_15_MIA_BUF,BUF,0-30,
2022,16,2022_16_BUF_CHI,BUF,31-40,1.0
2023,1,2023_01_BUF_NYJ,BUF,41-50,
2023,1,2023_01_BUF_NYJ,BUF,31-40,
2023,2,2023_02_LV_BUF,BUF,0-30,
2023,3,2023_03_BUF_WAS,BUF,51-55,
2023,3,2023_03_BUF_WAS,BUF,31-40,
2023,4,2023_04_MIA_BUF,BUF,31-40,
2023,4,2023_04_MIA_BUF,BUF,51-55,
2023,6,2023_06_NYG_BUF,BUF,51-55,
2023,7,2023_07_BUF_NE,BUF,31-40,
2023,7,2023_07_BUF_NE,BUF,41-50,
2023,8,2023_08_TB_BUF,BUF,31-40,
2023,9,2023_09_BUF_CIN,BUF,31-40,
2023,11,2023_11_NYJ_BUF,BUF,41-50,
2023,11,2023_11_NYJ_BUF,BUF,0-30,
2023,11,2023_11_NYJ_BUF,BUF,31-40,1.0
2023,12,2023_12_BUF_PHI,BUF,41-50,
2023,12,2023_12_BUF_PHI,BUF,31-40,1.0
2023,14,2023_14_BUF_KC,BUF,31-40,0.9166666666666666
2023,15,2023_15_DAL_BUF,BUF,0-30,
2023,16,2023_16_BUF_LAC,BUF,0-30,
2023,17,2023_17_NE_BUF,BUF,0-30,
2023,17,2023_17_NE_BUF,BUF,31-40,0.9166666666666666
2024,1,2024_01_ARI_BUF,BUF,31-40,
2024,2,2024_02_BUF_MIA,BUF,41-50,
2024,3,2024_03_JAX_BUF,BUF,41-50,
2024,3,2024_03_JAX_BUF,BUF,0-30,
2024,4,2024_04_BUF_BAL,BUF,41-50,
2024,5,2024_05_BUF_HOU,BUF,31-40,
2024,6,2024_06_BUF_NYJ,BUF,41-50,
2024,6,2024_06_BUF_NYJ,BUF,0-30,
2024,7,2024_07_TEN_BUF,BUF,0-30,
2024,8,2024_08_BUF_SEA,BUF,0-30,
2024,9,2024_09_MIA_BUF,BUF,41-50,
2024,9,2024_09_MIA_BUF,BUF,31-40,
2024,9,2024_09_MIA_BUF,BUF,56+,
2024,10,2024_10_BUF_IND,BUF,41-50,
2024,10,2024_10_BUF_IND,BUF,0-30,
2024,11,2024_11_KC_BUF,BUF,31-40,
2024,13,2024_13_SF_BUF,BUF,41-50,0.6666666666666666
2024,15,2024_15_BUF_DET,BUF,0-30,
2024,15,2024_15_BUF_DET,BUF,41-50,0.5833333333333334
2024,16,2024_16_NE_BUF,BUF,41-50,0.5833333333333334
2024,17,2024_17_NYJ_BUF,BUF,31-40,
2024,18,2024_18_BUF_NE,BUF,41-50,0.6666666666666666
2016,1,2016_01_CAR_DEN,CAR,41-50,
2016,1,2016_01_CAR_DEN,CAR,31-40,
2016,2,2016_02_SF_CAR,CAR,41-50,
2016,2,2016_02_SF_CAR,CAR,31-40,
2016,3,2016_03_MIN_CAR,CAR,41-50,
2016,3,2016_03_MIN_CAR,CAR,51-55,
2016,4,2016_04_CAR_ATL,CAR,51-55,
2016,5,2016_05_TB_CAR,CAR,41-50,
2016,6,2016_06_CAR_NO,CAR,41-50,
2016,8,2016_08_ARI_CAR,CAR,0-30,
2016,8,2016_08_ARI_CAR,CAR,51-55,
2016,8,2016_08_ARI_CAR,CAR,41-50,
2016,9,2016_09_CAR_LA,CAR,41-50,0.75
2016,9,2016_09_CAR_LA,CAR,31-40,
2016,10,2016_10_KC_CAR,CAR,41-50,0.6666666666666666
2016,11,2016_11_NO_CAR,CAR,41-50,0.6666666666666666
2016,11,2016_11_NO_CAR,CAR,31-40,
2016,14,2016_14_SD_CAR,CAR,0-30,
2016,14,2016_14_SD_CAR,CAR,41-50,0.6666666666666666
2016,15,2016_15_CAR_WAS,CAR,0-30,
2016,15,2016_15_CAR_WAS,CAR,41-50,0.8333333333333334
2016,15,2016_15_CAR_WAS,CAR,31-40,
2016,16,2016_16_ATL_CAR,CAR,31-40,
2016,17,2016_17_CAR_TB,CAR,56+,
2016,17,2016_17_CAR_TB,CAR,31-40,0.9166666666666666
2016,17,2016_17_CAR_TB,CAR,41-50,0.8333333333333334
2016,17,2016_17_CAR_TB,CAR,51-55,
2017,1,2017_01_CAR_SF,CAR,0-30,
2017,1,2017_01_CAR_SF,CAR,31-40,
2017,2,2017_02_BUF_CAR,CAR,0-30,
2017,2,2017_02_BUF_CAR,CAR,31-40,
2017,3,2017_03_NO_CAR,CAR,31-40,
2017,3,2017_03_NO_CAR,CAR,41-50,
2017,4,2017_04_CAR_NE,CAR,41-50,
2017,4,2017_04_CAR_NE,CAR,31-40,
2017,5,2017_05_CAR_DET,CAR,51-55,
2017,5,2017_05_CAR_DET,CAR,0-30,
2017,5,2017_05_CAR_DET,CAR,41-50,
2017,6,2017_06_PHI_CAR,CAR,0-30,
2017,6,2017_06_PHI_CAR,CAR,31-40,
2017,6,2017_06_PHI_CAR,CAR,41-50,
2017,7,2017_07_CAR_CHI,CAR,31-40,
2017,8,2017_08_CAR_TB,CAR,0-30,
2017,9,2017_09_ATL_CAR,CAR,31-40,1.0
